origin_state,origin_state_name,dest_state,dest_state_name,feature_year,prediction_year,selected_model,predicted_tons
31,Nebraska,25,Massachusetts,2024,2025,linear_regression,66.70799743176772
33,New Hampshire,24,Maryland,2024,2025,linear_regression,66.53659355799621
50,Vermont,47,Tennessee,2024,2025,linear_regression,66.51076706138458
40,Oklahoma,56,Wyoming,2024,2025,linear_regression,66.44047699583165
49,Utah,51,Virginia,2024,2025,linear_regression,66.31129698535759
10,Delaware,8,Colorado,2024,2025,linear_regression,66.21257126965355
50,Vermont,13,Georgia,2024,2025,linear_regression,65.91231900971349
54,West Virginia,11,Washington DC,2024,2025,linear_regression,65.80503263285584
9,Connecticut,4,Arizona,2024,2025,linear_regression,65.63889589913914
45,South Carolina,20,Kansas,2024,2025,linear_regression,65.42550527414525
25,Massachusetts,1,Alabama,2024,2025,linear_regression,65.17856702988357
50,Vermont,51,Virginia,2024,2025,linear_regression,64.99764224847219
44,Rhode Island,6,California,2024,2025,linear_regression,64.93775307851931
33,New Hampshire,39,Ohio,2024,2025,linear_regression,64.92942284926957
8,Colorado,47,Tennessee,2024,2025,linear_regression,64.81818214739174
38,North Dakota,5,Arkansas,2024,2025,linear_regression,64.78666242127406
49,Utah,34,New Jersey,2024,2025,linear_regression,64.40991464185278
35,New Mexico,39,Ohio,2024,2025,linear_regression,64.20881043525216
37,North Carolina,44,Rhode Island,2024,2025,linear_regression,64.14016010753508
37,North Carolina,16,Idaho,2024,2025,linear_regression,64.09121394197047
28,Mississippi,31,Nebraska,2024,2025,linear_regression,64.0579366971108
38,North Dakota,34,New Jersey,2024,2025,linear_regression,64.02215075719538
27,Minnesota,9,Connecticut,2024,2025,linear_regression,63.730635163702104
45,South Carolina,30,Montana,2024,2025,linear_regression,63.55697344774799
45,South Carolina,2,Alaska,2024,2025,linear_regression,63.20262292804965
56,Wyoming,26,Michigan,2024,2025,linear_regression,63.04382711972889
32,Nevada,24,Maryland,2024,2025,linear_regression,63.03771133946367
53,Washington,5,Arkansas,2024,2025,linear_regression,63.03031826705546
34,New Jersey,30,Montana,2024,2025,linear_regression,62.95457564691982
53,Washington,45,South Carolina,2024,2025,linear_regression,62.696936429624486
34,New Jersey,11,Washington DC,2024,2025,linear_regression,62.53160727279412
39,Ohio,35,New Mexico,2024,2025,linear_regression,62.523952840353815
13,Georgia,2,Alaska,2024,2025,linear_regression,62.16425496321878
2,Alaska,13,Georgia,2024,2025,linear_regression,62.11014517608382
33,New Hampshire,4,Arizona,2024,2025,linear_regression,62.084137692743326
36,New York,2,Alaska,2024,2025,linear_regression,62.019019456600134
9,Connecticut,27,Minnesota,2024,2025,linear_regression,61.901885962348246
46,South Dakota,53,Washington,2024,2025,linear_regression,61.7813501773193
16,Idaho,40,Oklahoma,2024,2025,linear_regression,61.59864424405356
56,Wyoming,55,Wisconsin,2024,2025,linear_regression,61.595660974537
2,Alaska,37,North Carolina,2024,2025,linear_regression,61.56544764651875
37,North Carolina,2,Alaska,2024,2025,linear_regression,61.521946708384604
19,Iowa,16,Idaho,2024,2025,linear_regression,61.41667989526522
24,Maryland,4,Arizona,2024,2025,linear_regression,61.32583304006204
13,Georgia,23,Maine,2024,2025,linear_regression,60.99259347441371
49,Utah,25,Massachusetts,2024,2025,linear_regression,60.96549101296216
20,Kansas,45,South Carolina,2024,2025,linear_regression,60.81097950508958
54,West Virginia,28,Mississippi,2024,2025,linear_regression,60.3768798423019
12,Florida,33,New Hampshire,2024,2025,linear_regression,60.29030944823913
35,New Mexico,16,Idaho,2024,2025,linear_regression,60.274531942032525
35,New Mexico,31,Nebraska,2024,2025,linear_regression,60.25268802089413
2,Alaska,1,Alabama,2024,2025,linear_regression,60.11176237864922
33,New Hampshire,41,Oregon,2024,2025,linear_regression,60.10343798580831
2,Alaska,44,Rhode Island,2024,2025,linear_regression,60.07792981730452
51,Virginia,2,Alaska,2024,2025,linear_regression,60.0677366083502
44,Rhode Island,2,Alaska,2024,2025,linear_regression,60.064595637426834
2,Alaska,51,Virginia,2024,2025,linear_regression,60.056657003104675
10,Delaware,2,Alaska,2024,2025,linear_regression,59.99171052677539
2,Alaska,10,Delaware,2024,2025,linear_regression,59.98089891565222
5,Arkansas,35,New Mexico,2024,2025,linear_regression,59.911512570518184
9,Connecticut,53,Washington,2024,2025,linear_regression,59.8681381722932
10,Delaware,26,Michigan,2024,2025,linear_regression,59.85418862284506
1,Alabama,2,Alaska,2024,2025,linear_regression,59.78640871327352
24,Maryland,2,Alaska,2024,2025,linear_regression,59.70374975979034
34,New Jersey,2,Alaska,2024,2025,linear_regression,59.679542403088504
41,Oregon,47,Tennessee,2024,2025,linear_regression,59.62066887181692
2,Alaska,34,New Jersey,2024,2025,linear_regression,59.55359325223661
23,Maine,32,Nevada,2024,2025,linear_regression,59.37109961595297
9,Connecticut,2,Alaska,2024,2025,linear_regression,59.324579865495124
2,Alaska,24,Maryland,2024,2025,linear_regression,59.320325152853854
2,Alaska,9,Connecticut,2024,2025,linear_regression,59.22775232295011
4,Arizona,24,Maryland,2024,2025,linear_regression,59.18088322316822
2,Alaska,25,Massachusetts,2024,2025,linear_regression,58.99248278983799
39,Ohio,44,Rhode Island,2024,2025,linear_regression,58.92326098988687
25,Massachusetts,2,Alaska,2024,2025,linear_regression,58.916800787532964
49,Utah,37,North Carolina,2024,2025,linear_regression,58.893470913429354
39,Ohio,30,Montana,2024,2025,linear_regression,58.47188756823422
6,California,46,South Dakota,2024,2025,linear_regression,58.3569690508354
25,Massachusetts,28,Mississippi,2024,2025,linear_regression,58.14551338015498
38,North Dakota,9,Connecticut,2024,2025,linear_regression,58.090893284105505
2,Alaska,23,Maine,2024,2025,linear_regression,58.07844052192138
5,Arkansas,24,Maryland,2024,2025,linear_regression,58.017758204902876
2,Alaska,22,Louisiana,2024,2025,linear_regression,57.9786466212839
22,Louisiana,2,Alaska,2024,2025,linear_regression,57.953358854682776
6,California,54,West Virginia,2024,2025,linear_regression,57.936946946418885
25,Massachusetts,8,Colorado,2024,2025,linear_regression,57.800552367753596
2,Alaska,48,Texas,2024,2025,linear_regression,57.765251105775604
23,Maine,2,Alaska,2024,2025,linear_regression,57.69899967788322
28,Mississippi,2,Alaska,2024,2025,linear_regression,57.654015040459214
46,South Dakota,13,Georgia,2024,2025,linear_regression,57.60859035050031
33,New Hampshire,2,Alaska,2024,2025,linear_regression,57.6042704405742
2,Alaska,33,New Hampshire,2024,2025,linear_regression,57.587757111516424
47,Tennessee,16,Idaho,2024,2025,linear_regression,57.44646868579697
32,Nevada,13,Georgia,2024,2025,linear_regression,57.151725781911495
26,Michigan,30,Montana,2024,2025,linear_regression,57.13541579040373
42,Pennsylvania,2,Alaska,2024,2025,linear_regression,56.972133210443914
2,Alaska,42,Pennsylvania,2024,2025,linear_regression,56.90280087973815
54,West Virginia,2,Alaska,2024,2025,linear_regression,56.72882857936138
32,Nevada,47,Tennessee,2024,2025,linear_regression,56.66895579004685
55,Wisconsin,54,West Virginia,2024,2025,linear_regression,56.484324795772025
32,Nevada,51,Virginia,2024,2025,linear_regression,56.38048277269351
50,Vermont,41,Oregon,2024,2025,linear_regression,56.262189201022636
8,Colorado,25,Massachusetts,2024,2025,linear_regression,56.238604550337584
16,Idaho,19,Iowa,2024,2025,linear_regression,55.93819476827461
50,Vermont,2,Alaska,2024,2025,linear_regression,55.81251901497086
2,Alaska,50,Vermont,2024,2025,linear_regression,55.811236877802585
1,Alabama,38,North Dakota,2024,2025,linear_regression,55.74600316892696
53,Washington,22,Louisiana,2024,2025,linear_regression,55.74238988757219
47,Tennessee,2,Alaska,2024,2025,linear_regression,55.71481118982091
2,Alaska,36,New York,2024,2025,linear_regression,55.61746761200784
33,New Hampshire,19,Iowa,2024,2025,linear_regression,55.431975462200825
21,Kentucky,35,New Mexico,2024,2025,linear_regression,55.388493641982876
35,New Mexico,47,Tennessee,2024,2025,linear_regression,55.337740264695896
48,Texas,2,Alaska,2024,2025,linear_regression,55.28360524697945
21,Kentucky,2,Alaska,2024,2025,linear_regression,54.736458669685575
2,Alaska,21,Kentucky,2024,2025,linear_regression,54.73039943381076
12,Florida,23,Maine,2024,2025,linear_regression,54.59649087987958
22,Louisiana,49,Utah,2024,2025,linear_regression,54.56268450789058
56,Wyoming,21,Kentucky,2024,2025,linear_regression,54.474074730985805
30,Montana,55,Wisconsin,2024,2025,linear_regression,54.45108866693124
9,Connecticut,32,Nevada,2024,2025,linear_regression,54.45040595061499
16,Idaho,51,Virginia,2024,2025,linear_regression,54.18877875530828
29,Missouri,56,Wyoming,2024,2025,linear_regression,54.012750318947866
19,Iowa,9,Connecticut,2024,2025,linear_regression,54.00233376306848
33,New Hampshire,16,Idaho,2024,2025,linear_regression,53.95235888881989
22,Louisiana,56,Wyoming,2024,2025,linear_regression,53.86451137469764
33,New Hampshire,5,Arkansas,2024,2025,linear_regression,53.686504808812956
24,Maryland,50,Vermont,2024,2025,linear_regression,52.982802179090314
23,Maine,53,Washington,2024,2025,linear_regression,52.89025472624732
9,Connecticut,49,Utah,2024,2025,linear_regression,52.82638934269487
10,Delaware,47,Tennessee,2024,2025,linear_regression,52.82534332280737
51,Virginia,44,Rhode Island,2024,2025,linear_regression,52.7785476996838
23,Maine,21,Kentucky,2024,2025,linear_regression,52.77234375087822
12,Florida,54,West Virginia,2024,2025,linear_regression,52.664863666049854
2,Alaska,39,Ohio,2024,2025,linear_regression,52.643302636248364
39,Ohio,2,Alaska,2024,2025,linear_regression,52.57550240592869
24,Maryland,32,Nevada,2024,2025,linear_regression,52.42651079042783
4,Arizona,1,Alabama,2024,2025,linear_regression,52.42068004507888
55,Wisconsin,50,Vermont,2024,2025,linear_regression,52.21686342934339
5,Arkansas,2,Alaska,2024,2025,linear_regression,52.06112708404382
2,Alaska,5,Arkansas,2024,2025,linear_regression,51.968891836267574
1,Alabama,32,Nevada,2024,2025,linear_regression,51.80658137470165
19,Iowa,23,Maine,2024,2025,linear_regression,51.49548632992273
1,Alabama,9,Connecticut,2024,2025,linear_regression,51.40668503537694
41,Oregon,22,Louisiana,2024,2025,linear_regression,51.26621016461024
4,Arizona,31,Nebraska,2024,2025,linear_regression,51.24768492744242
37,North Carolina,30,Montana,2024,2025,linear_regression,50.669779166136664
45,South Carolina,31,Nebraska,2024,2025,linear_regression,50.62031309080142
18,Indiana,2,Alaska,2024,2025,linear_regression,50.371375153924276
30,Montana,26,Michigan,2024,2025,linear_regression,50.332146216629
2,Alaska,18,Indiana,2024,2025,linear_regression,50.32750908904727
16,Idaho,24,Maryland,2024,2025,linear_regression,50.313815216045924
41,Oregon,31,Nebraska,2024,2025,linear_regression,50.277160962257284
35,New Mexico,21,Kentucky,2024,2025,linear_regression,50.19313571900261
9,Connecticut,8,Colorado,2024,2025,linear_regression,50.06881891758394
53,Washington,9,Connecticut,2024,2025,linear_regression,49.984904054134034
19,Iowa,56,Wyoming,2024,2025,linear_regression,49.98223364889621
13,Georgia,50,Vermont,2024,2025,linear_regression,49.626585038354776
27,Minnesota,56,Wyoming,2024,2025,linear_regression,49.43286097430686
37,North Carolina,11,Washington DC,2024,2025,linear_regression,49.342651656054855
44,Rhode Island,4,Arizona,2024,2025,linear_regression,49.29581056121654
41,Oregon,33,New Hampshire,2024,2025,linear_regression,48.94832682726194
53,Washington,33,New Hampshire,2024,2025,linear_regression,48.87804179204066
33,New Hampshire,32,Nevada,2024,2025,linear_regression,48.330958106663445
54,West Virginia,53,Washington,2024,2025,linear_regression,48.12796528689353
56,Wyoming,19,Iowa,2024,2025,linear_regression,48.11671764759542
41,Oregon,1,Alabama,2024,2025,linear_regression,48.09890398524652
29,Missouri,10,Delaware,2024,2025,linear_regression,47.974927469712696
41,Oregon,45,South Carolina,2024,2025,linear_regression,47.77710020211407
35,New Mexico,32,Nevada,2024,2025,linear_regression,47.75845608026026
2,Alaska,26,Michigan,2024,2025,linear_regression,47.53872331367553
10,Delaware,18,Indiana,2024,2025,linear_regression,47.53791656724201
40,Oklahoma,2,Alaska,2024,2025,linear_regression,47.38188276452526
2,Alaska,17,Illinois,2024,2025,linear_regression,47.36443598404736
17,Illinois,2,Alaska,2024,2025,linear_regression,47.34354052336889
2,Alaska,40,Oklahoma,2024,2025,linear_regression,47.3274549617643
31,Nebraska,32,Nevada,2024,2025,linear_regression,47.30346443613365
28,Mississippi,38,North Dakota,2024,2025,linear_regression,47.30075184832765
29,Missouri,2,Alaska,2024,2025,linear_regression,47.29163971627729
56,Wyoming,12,Florida,2024,2025,linear_regression,47.26722644730151
25,Massachusetts,40,Oklahoma,2024,2025,linear_regression,47.234096043832
2,Alaska,29,Missouri,2024,2025,linear_regression,47.19678648485883
27,Minnesota,23,Maine,2024,2025,linear_regression,47.12936922485639
55,Wisconsin,35,New Mexico,2024,2025,linear_regression,47.07914291144277
38,North Dakota,25,Massachusetts,2024,2025,linear_regression,46.79956498098461
41,Oregon,21,Kentucky,2024,2025,linear_regression,46.58838758461512
38,North Dakota,45,South Carolina,2024,2025,linear_regression,46.28443718860483
6,California,11,Washington DC,2024,2025,linear_regression,46.2634598487782
9,Connecticut,41,Oregon,2024,2025,linear_regression,46.223899056979036
18,Indiana,35,New Mexico,2024,2025,linear_regression,46.093826583522585
42,Pennsylvania,56,Wyoming,2024,2025,linear_regression,46.036884747415314
41,Oregon,50,Vermont,2024,2025,linear_regression,45.88096593725329
21,Kentucky,46,South Dakota,2024,2025,linear_regression,45.728991517990835
35,New Mexico,20,Kansas,2024,2025,linear_regression,45.65497924188719
49,Utah,24,Maryland,2024,2025,linear_regression,45.30974717844663
41,Oregon,20,Kansas,2024,2025,linear_regression,45.279996075085435
49,Utah,46,South Dakota,2024,2025,linear_regression,45.119222854505125
10,Delaware,55,Wisconsin,2024,2025,linear_regression,44.97168151852617
55,Wisconsin,23,Maine,2024,2025,linear_regression,44.82016385253975
44,Rhode Island,41,Oregon,2024,2025,linear_regression,44.69778401219121
29,Missouri,30,Montana,2024,2025,linear_regression,44.6750367711806
53,Washington,23,Maine,2024,2025,linear_regression,44.6420918299481
47,Tennessee,35,New Mexico,2024,2025,linear_regression,44.52706587883114
26,Michigan,2,Alaska,2024,2025,linear_regression,44.42620800713969
30,Montana,12,Florida,2024,2025,linear_regression,44.4200240238975
11,Washington DC,6,California,2024,2025,linear_regression,44.371984393497314
25,Massachusetts,41,Oregon,2024,2025,linear_regression,44.35461846874037
33,New Hampshire,53,Washington,2024,2025,linear_regression,44.271306375237074
38,North Dakota,1,Alabama,2024,2025,linear_regression,44.17780824683578
30,Montana,39,Ohio,2024,2025,linear_regression,44.163315043898194
33,New Hampshire,13,Georgia,2024,2025,linear_regression,43.90113059218842
20,Kansas,56,Wyoming,2024,2025,linear_regression,43.68465686421686
46,South Dakota,37,North Carolina,2024,2025,linear_regression,43.494485036971014
32,Nevada,25,Massachusetts,2024,2025,linear_regression,43.21818332694018
32,Nevada,37,North Carolina,2024,2025,linear_regression,43.12060628971193
53,Washington,31,Nebraska,2024,2025,linear_regression,43.07660732161406
24,Maryland,49,Utah,2024,2025,linear_regression,43.075467665205636
18,Indiana,30,Montana,2024,2025,linear_regression,42.94793391677548
56,Wyoming,13,Georgia,2024,2025,linear_regression,42.86150222236782
19,Iowa,32,Nevada,2024,2025,linear_regression,42.600423223333664
9,Connecticut,22,Louisiana,2024,2025,linear_regression,42.52314546419163
51,Virginia,16,Idaho,2024,2025,linear_regression,42.46683692116902
46,South Dakota,36,New York,2024,2025,linear_regression,42.365073744429
53,Washington,35,New Mexico,2024,2025,linear_regression,42.18251984068428
20,Kansas,9,Connecticut,2024,2025,linear_regression,42.15728672470969
30,Montana,51,Virginia,2024,2025,linear_regression,42.15224715316498
20,Kansas,2,Alaska,2024,2025,linear_regression,41.94881728970191
41,Oregon,23,Maine,2024,2025,linear_regression,41.91038742264854
41,Oregon,46,South Dakota,2024,2025,linear_regression,41.74563467485001
40,Oklahoma,25,Massachusetts,2024,2025,linear_regression,41.6588392627294
49,Utah,28,Mississippi,2024,2025,linear_regression,41.64637244728044
34,New Jersey,56,Wyoming,2024,2025,linear_regression,41.60155076594701
2,Alaska,55,Wisconsin,2024,2025,linear_regression,41.54948765412409
55,Wisconsin,2,Alaska,2024,2025,linear_regression,41.547100751476066
24,Maryland,28,Mississippi,2024,2025,linear_regression,41.43625981263693
5,Arkansas,33,New Hampshire,2024,2025,linear_regression,41.3215362203899
30,Montana,18,Indiana,2024,2025,linear_regression,41.31881011179988
19,Iowa,2,Alaska,2024,2025,linear_regression,41.256965961618064
2,Alaska,19,Iowa,2024,2025,linear_regression,41.25668130326552
8,Colorado,22,Louisiana,2024,2025,linear_regression,41.238104595658896
33,New Hampshire,26,Michigan,2024,2025,linear_regression,41.10819647249372
10,Delaware,53,Washington,2024,2025,linear_regression,41.02623036701411
28,Mississippi,35,New Mexico,2024,2025,linear_regression,40.95645625404043
2,Alaska,35,New Mexico,2024,2025,linear_regression,40.851025765057344
27,Minnesota,44,Rhode Island,2024,2025,linear_regression,40.82280014780706
35,New Mexico,2,Alaska,2024,2025,linear_regression,40.81146402644357
5,Arkansas,9,Connecticut,2024,2025,linear_regression,40.710715578337926
50,Vermont,20,Kansas,2024,2025,linear_regression,40.6452859482785
31,Nebraska,16,Idaho,2024,2025,linear_regression,40.62716292836362
19,Iowa,30,Montana,2024,2025,linear_regression,40.54005496976973
1,Alabama,16,Idaho,2024,2025,linear_regression,40.47910935542038
56,Wyoming,35,New Mexico,2024,2025,linear_regression,40.411004241049056
32,Nevada,19,Iowa,2024,2025,linear_regression,40.28195840102049
47,Tennessee,10,Delaware,2024,2025,linear_regression,40.2538706308337
47,Tennessee,30,Montana,2024,2025,linear_regression,40.15673937176433
45,South Carolina,16,Idaho,2024,2025,linear_regression,39.850475439808804
47,Tennessee,44,Rhode Island,2024,2025,linear_regression,39.83316897902897
16,Idaho,9,Connecticut,2024,2025,linear_regression,39.81266628909049
46,South Dakota,18,Indiana,2024,2025,linear_regression,39.554052111615334
31,Nebraska,45,South Carolina,2024,2025,linear_regression,39.547953531714256
36,New York,30,Montana,2024,2025,linear_regression,39.48111918933229
38,North Dakota,22,Louisiana,2024,2025,linear_regression,39.46722343192036
21,Kentucky,50,Vermont,2024,2025,linear_regression,39.43232837572211
4,Arizona,20,Kansas,2024,2025,linear_regression,39.428634672202605
56,Wyoming,1,Alabama,2024,2025,linear_regression,39.41547832387974
32,Nevada,29,Missouri,2024,2025,linear_regression,39.25393463333816
22,Louisiana,35,New Mexico,2024,2025,linear_regression,39.250336108051215
35,New Mexico,1,Alabama,2024,2025,linear_regression,39.210261214102715
25,Massachusetts,35,New Mexico,2024,2025,linear_regression,39.191708794305555
46,South Dakota,51,Virginia,2024,2025,linear_regression,38.99506936901061
44,Rhode Island,49,Utah,2024,2025,linear_regression,38.958244237481196
10,Delaware,41,Oregon,2024,2025,linear_regression,38.84763903914451
44,Rhode Island,1,Alabama,2024,2025,linear_regression,38.53827741011264
2,Alaska,31,Nebraska,2024,2025,linear_regression,38.43054989045483
34,New Jersey,35,New Mexico,2024,2025,linear_regression,38.424903502138875
31,Nebraska,2,Alaska,2024,2025,linear_regression,38.38694899637163
38,North Dakota,28,Mississippi,2024,2025,linear_regression,38.37028937236073
44,Rhode Island,53,Washington,2024,2025,linear_regression,38.36031561746188
41,Oregon,11,Washington DC,2024,2025,linear_regression,38.32869864982506
50,Vermont,53,Washington,2024,2025,linear_regression,38.2030372574919
1,Alabama,35,New Mexico,2024,2025,linear_regression,38.157350761121734
53,Washington,44,Rhode Island,2024,2025,linear_regression,37.82396451523995
56,Wyoming,36,New York,2024,2025,linear_regression,37.659100236953506
25,Massachusetts,29,Missouri,2024,2025,linear_regression,37.56827814023919
4,Arizona,2,Alaska,2024,2025,linear_regression,37.52881306964238
41,Oregon,40,Oklahoma,2024,2025,linear_regression,37.527670554011536
55,Wisconsin,10,Delaware,2024,2025,linear_regression,37.52721254029453
45,South Carolina,35,New Mexico,2024,2025,linear_regression,37.51811102751054
26,Michigan,33,New Hampshire,2024,2025,linear_regression,37.455336906313576
2,Alaska,4,Arizona,2024,2025,linear_regression,37.445279225514824
51,Virginia,30,Montana,2024,2025,linear_regression,37.29319699790783
8,Colorado,23,Maine,2024,2025,linear_regression,37.281795675994104
20,Kansas,35,New Mexico,2024,2025,linear_regression,37.253489305859844
53,Washington,2,Alaska,2024,2025,linear_regression,37.181268444368555
29,Missouri,16,Idaho,2024,2025,linear_regression,37.14222668660116
56,Wyoming,33,New Hampshire,2024,2025,linear_regression,37.05867615449574
20,Kansas,30,Montana,2024,2025,linear_regression,37.03650997878266
19,Iowa,35,New Mexico,2024,2025,linear_regression,36.96825427464037
41,Oregon,28,Mississippi,2024,2025,linear_regression,36.902496139668926
33,New Hampshire,18,Indiana,2024,2025,linear_regression,36.894863624650384
18,Indiana,23,Maine,2024,2025,linear_regression,36.80857889944549
32,Nevada,34,New Jersey,2024,2025,linear_regression,36.71045474329405
50,Vermont,26,Michigan,2024,2025,linear_regression,36.70200137173204
56,Wyoming,45,South Carolina,2024,2025,linear_regression,36.697687247938276
25,Massachusetts,38,North Dakota,2024,2025,linear_regression,36.489952790557
55,Wisconsin,33,New Hampshire,2024,2025,linear_regression,36.28247616620391
29,Missouri,54,West Virginia,2024,2025,linear_regression,36.202630185828596
32,Nevada,55,Wisconsin,2024,2025,linear_regression,36.17534882650587
30,Montana,35,New Mexico,2024,2025,linear_regression,36.17332630743495
23,Maine,16,Idaho,2024,2025,linear_regression,36.16155676496726
2,Alaska,27,Minnesota,2024,2025,linear_regression,36.0997833821085
37,North Carolina,46,South Dakota,2024,2025,linear_regression,36.049795152195
53,Washington,50,Vermont,2024,2025,linear_regression,36.028675303311275
41,Oregon,44,Rhode Island,2024,2025,linear_regression,36.01936559064707
32,Nevada,45,South Carolina,2024,2025,linear_regression,36.01465117618328
18,Indiana,56,Wyoming,2024,2025,linear_regression,35.98043708727373
2,Alaska,53,Washington,2024,2025,linear_regression,35.95046162542525
27,Minnesota,2,Alaska,2024,2025,linear_regression,35.902852119600524
49,Utah,40,Oklahoma,2024,2025,linear_regression,35.899006258368445
4,Arizona,40,Oklahoma,2024,2025,linear_regression,35.811021668702296
53,Washington,46,South Dakota,2024,2025,linear_regression,35.749393166986835
24,Maryland,44,Rhode Island,2024,2025,linear_regression,35.72174987925075
12,Florida,44,Rhode Island,2024,2025,linear_regression,35.66882086969872
12,Florida,56,Wyoming,2024,2025,linear_regression,35.63506052841967
31,Nebraska,30,Montana,2024,2025,linear_regression,35.600091252866136
23,Maine,4,Arizona,2024,2025,linear_regression,35.59296477160332
49,Utah,21,Kentucky,2024,2025,linear_regression,35.55284162269959
20,Kansas,16,Idaho,2024,2025,linear_regression,35.48877166465694
2,Alaska,8,Colorado,2024,2025,linear_regression,35.34261776117202
4,Arizona,21,Kentucky,2024,2025,linear_regression,35.2645764370987
41,Oregon,10,Delaware,2024,2025,linear_regression,35.26235406755596
53,Washington,10,Delaware,2024,2025,linear_regression,35.246717684504276
56,Wyoming,22,Louisiana,2024,2025,linear_regression,35.20543084798217
8,Colorado,2,Alaska,2024,2025,linear_regression,35.135842980340115
53,Washington,54,West Virginia,2024,2025,linear_regression,34.98683639570946
33,New Hampshire,1,Alabama,2024,2025,linear_regression,34.83045165247244
32,Nevada,22,Louisiana,2024,2025,linear_regression,34.80993293205762
32,Nevada,23,Maine,2024,2025,linear_regression,34.68882026421962
31,Nebraska,28,Mississippi,2024,2025,linear_regression,34.52028585381122
33,New Hampshire,49,Utah,2024,2025,linear_regression,34.49435950351616
54,West Virginia,29,Missouri,2024,2025,linear_regression,34.4754864640829
48,Texas,11,Washington DC,2024,2025,linear_regression,34.289276591083826
53,Washington,28,Mississippi,2024,2025,linear_regression,34.276900240643776
32,Nevada,33,New Hampshire,2024,2025,linear_regression,34.19511497855097
17,Illinois,10,Delaware,2024,2025,linear_regression,34.17423279301278
47,Tennessee,46,South Dakota,2024,2025,linear_regression,34.04048303558484
34,New Jersey,16,Idaho,2024,2025,linear_regression,33.979344031755886
46,South Dakota,12,Florida,2024,2025,linear_regression,33.87362310771442
32,Nevada,27,Minnesota,2024,2025,linear_regression,33.7504441044768
2,Alaska,46,South Dakota,2024,2025,linear_regression,33.6768031491965
24,Maryland,31,Nebraska,2024,2025,linear_regression,33.64888394275181
32,Nevada,9,Connecticut,2024,2025,linear_regression,33.56504944998429
1,Alabama,10,Delaware,2024,2025,linear_regression,33.48336548551204
32,Nevada,44,Rhode Island,2024,2025,linear_regression,33.481208821683296
20,Kansas,10,Delaware,2024,2025,linear_regression,33.43056964310108
44,Rhode Island,32,Nevada,2024,2025,linear_regression,33.28939414947211
46,South Dakota,2,Alaska,2024,2025,linear_regression,33.278226872369366
30,Montana,23,Maine,2024,2025,linear_regression,33.266362722275936
54,West Virginia,41,Oregon,2024,2025,linear_regression,33.135272341987076
4,Arizona,28,Mississippi,2024,2025,linear_regression,33.08410882320745
11,Washington DC,53,Washington,2024,2025,linear_regression,33.000683686296135
4,Arizona,10,Delaware,2024,2025,linear_regression,32.98882048095084
46,South Dakota,34,New Jersey,2024,2025,linear_regression,32.81002815263499
31,Nebraska,44,Rhode Island,2024,2025,linear_regression,32.77250935524337
4,Arizona,23,Maine,2024,2025,linear_regression,32.76948019345033
49,Utah,1,Alabama,2024,2025,linear_regression,32.66865017949499
33,New Hampshire,51,Virginia,2024,2025,linear_regression,32.63296665908288
51,Virginia,46,South Dakota,2024,2025,linear_regression,32.251525952684744
16,Idaho,22,Louisiana,2024,2025,linear_regression,32.094649643176204
8,Colorado,28,Mississippi,2024,2025,linear_regression,32.08189171973102
54,West Virginia,40,Oklahoma,2024,2025,linear_regression,32.070569649236276
25,Massachusetts,49,Utah,2024,2025,linear_regression,31.882590033536616
24,Maryland,30,Montana,2024,2025,linear_regression,31.76141213394304
35,New Mexico,53,Washington,2024,2025,linear_regression,31.715064169728308
40,Oklahoma,23,Maine,2024,2025,linear_regression,31.58781849714584
33,New Hampshire,8,Colorado,2024,2025,linear_regression,31.584833190251167
53,Washington,11,Washington DC,2024,2025,linear_regression,31.54803789854779
50,Vermont,4,Arizona,2024,2025,linear_regression,31.527877670791653
40,Oklahoma,9,Connecticut,2024,2025,linear_regression,31.52210609814854
10,Delaware,49,Utah,2024,2025,linear_regression,31.49223439031436
11,Washington DC,41,Oregon,2024,2025,linear_regression,31.469177254073195
22,Louisiana,32,Nevada,2024,2025,linear_regression,31.438737082137983
44,Rhode Island,8,Colorado,2024,2025,linear_regression,31.415974060847013
16,Idaho,31,Nebraska,2024,2025,linear_regression,31.297790332046333
47,Tennessee,23,Maine,2024,2025,linear_regression,31.185040964551362
22,Louisiana,23,Maine,2024,2025,linear_regression,31.16754683855288
33,New Hampshire,40,Oklahoma,2024,2025,linear_regression,31.09221530251635
49,Utah,33,New Hampshire,2024,2025,linear_regression,30.71321567936998
41,Oregon,35,New Mexico,2024,2025,linear_regression,30.63694177602045
30,Montana,34,New Jersey,2024,2025,linear_regression,30.59459103727854
41,Oregon,54,West Virginia,2024,2025,linear_regression,30.565834471148726
28,Mississippi,24,Maryland,2024,2025,linear_regression,30.477085727889737
18,Indiana,10,Delaware,2024,2025,linear_regression,30.457891863191378
49,Utah,23,Maine,2024,2025,linear_regression,30.446475225287962
36,New York,35,New Mexico,2024,2025,linear_regression,30.396192907045105
4,Arizona,33,New Hampshire,2024,2025,linear_regression,30.315340561630308
37,North Carolina,50,Vermont,2024,2025,linear_regression,30.27876936446657
32,Nevada,50,Vermont,2024,2025,linear_regression,30.25848658288315
29,Missouri,33,New Hampshire,2024,2025,linear_regression,30.086297938296994
30,Montana,2,Alaska,2024,2025,linear_regression,30.067541406257057
10,Delaware,45,South Carolina,2024,2025,linear_regression,29.957831555865518
