origin_state,origin_state_name,dest_state,dest_state_name,year,tons,value,tons_lag1,value_lag1,tons_growth,value_growth,distance_miles,cpi_pc1
2,Alaska,24,Maryland,2024,0.0,0.0,0.0,0.0,0.0,0.0,3444.2004477461273,2.954306666666666
2,Alaska,25,Massachusetts,2024,0.0,0.0,0.0,0.0,0.0,0.0,3431.324010034105,2.954306666666666
2,Alaska,26,Michigan,2024,0.233546,1.293268,0.47687,0.890205,-0.5102522700106947,0.4527754842985605,2961.181123017591,2.954306666666666
2,Alaska,27,Minnesota,2024,0.0,0.0,0.027127000000000002,0.060232,-1.0,-1.0,2532.584430410841,2.954306666666666
2,Alaska,29,Missouri,2024,0.0,0.0,0.0,0.0,0.0,0.0,2968.033037375904,2.954306666666666
2,Alaska,30,Montana,2024,0.11495100000000001,0.514421,0.212831,2.1061739999999998,-0.45989540997317113,-0.7557556972975642,1923.1758549266624,2.954306666666666
2,Alaska,31,Nebraska,2024,0.0,0.0,0.0,0.0,0.0,0.0,2623.7280973171664,2.954306666666666
2,Alaska,32,Nevada,2024,0.001591,0.008413,0.0,0.0,0.0,0.0,2190.1221954128914,2.954306666666666
2,Alaska,33,New Hampshire,2024,0.0,0.0,0.0,0.0,0.0,0.0,3376.1517356279037,2.954306666666666
2,Alaska,34,New Jersey,2024,0.0,0.0,0.0,0.0,0.0,0.0,3453.362416959782,2.954306666666666
2,Alaska,35,New Mexico,2024,0.022722000000000003,0.076078,0.003856,0.012708,4.892634854771784,4.986622599937048,2717.301273204379,2.954306666666666
2,Alaska,36,New York,2024,0.039166,0.233831,0.481597,3.319211,-0.9186747425752237,-0.9295522339495742,3337.497681210102,2.954306666666666
2,Alaska,37,North Carolina,2024,0.0,0.0,0.001683,0.085099,-1.0,-1.0,3533.706725681718,2.954306666666666
2,Alaska,38,North Dakota,2024,0.241364,1.555883,0.44936099999999995,1.479825,-0.46287283498122883,0.051396617843326046,2219.665570876082,2.954306666666666
2,Alaska,39,Ohio,2024,0.008345,0.003853,0.0968,0.003444,-0.9137913223140496,0.11875725900116146,3179.7786660477755,2.954306666666666
2,Alaska,40,Oklahoma,2024,0.0,0.0,0.023929,0.098634,-1.0,-1.0,2974.246671960535,2.954306666666666
2,Alaska,41,Oregon,2024,0.100049,0.034901,0.040001,0.015303,1.5011624709382263,1.2806639221067764,1687.3698246272586,2.954306666666666
2,Alaska,42,Pennsylvania,2024,0.0,0.0,0.026709,0.042119000000000004,-1.0,-1.0,3349.368548161654,2.954306666666666
2,Alaska,44,Rhode Island,2024,0.002435,0.030576,0.0,0.0,0.0,0.0,3473.4325973962236,2.954306666666666
2,Alaska,46,South Dakota,2024,0.03125,0.964439,0.0,0.0,0.0,0.0,2421.363568987539,2.954306666666666
2,Alaska,48,Texas,2024,3.829678,14.565671,20.424804,34.57687,-0.8124986658378704,-0.5787452421228411,3212.331843194578,2.954306666666666
2,Alaska,49,Utah,2024,0.182006,0.403828,0.044505,0.201557,3.0895629704527576,1.0035424222428397,2241.8366631709077,2.954306666666666
2,Alaska,50,Vermont,2024,0.00138,0.015818,0.0,0.0,0.0,0.0,3306.1033191993893,2.954306666666666
